ID;LONG;LAT;SETCENS;AREAP;CODDIST;DISTRITO;CODSUBPREF;SUBPREF;REGIAO5;REGIAO8;NOME;ESPACO;ENDERECO;TELEFONE;BAIRRO;CEP;CT_TIPO;CT_DEPADM;INAUGURACAO;ASSENTOS
396;-46,684033;-23,536774;355030860000040;3550308005055;60;PERDIZES;8;LAPA;Oeste;Oeste;Miolo Espaço de Arte Contemporânea;;Av Prof. Alfonso Bovero, 1022;9777-9654;Perdizes;;4;4;;
455;-46,673390;-23,546381;355030860000054;3550308005026;60;PERDIZES;8;LAPA;Oeste;Oeste;Casa Guilherme de Almeida;;R Macapa, 187;3673-1883;SumarÚ;;5;2;1979;
518;-46,673936;-23,532895;355030860000071;3550308005026;60;PERDIZES;8;LAPA;Oeste;Oeste;Museu Contemporaneo das Invenc§es;;Av Dr Homem de Mello, 1.109;3873-3211;Perdizes;;5;4;1996;
525;-46,670581;-23,537914;355030860000075;3550308005026;60;PERDIZES;8;LAPA;Oeste;Oeste;Museu da Cultura (PUC);;R Monte Alegre, 984;3670-8559;Perdizes;;5;4;1994;
607;-46,682424;-23,525100;355030860000138;3550308005057;60;PERDIZES;8;LAPA;Oeste;Oeste;Cine Arte Lilian Lemmertz;Sala 2;R ClÚlia, 33;3864-3129/;Lapa;;7;4;;90
608;-46,682424;-23,525100;355030860000138;3550308005057;60;PERDIZES;8;LAPA;Oeste;Oeste;Cine Arte Lilian Lemmertz;Sala 1;R ClÚlia, 33;3864-3129/;Lapa;;7;4;;93
714;-46,670577;-23,537914;355030860000075;3550308005026;60;PERDIZES;8;LAPA;Oeste;Oeste;PUC/SP;Audit¾rio Banespa;R Monte Alegre, 984;3670-8267;Perdizes;;7;4;;40
966;-46,677898;-23,532371;355030860000212;3550308005055;60;PERDIZES;8;LAPA;Oeste;Oeste;AmadoDito Fßbrica de Arte;;R AimberÛ, 236;5083-2218;Perdizes;;8;4;;50
1003;-46,682424;-23,525100;355030860000138;3550308005057;60;PERDIZES;8;LAPA;Oeste;Oeste;Espaþo 2 das Artes (Shopping Pompeia Nobre);Sala Lineu Dias;R ClÚlia, 33 - 2? piso;3864-3129;?gua Branca;;8;4;;80
1007;-46,687490;-23,534376;355030860000062;3550308005055;60;PERDIZES;8;LAPA;Oeste;Oeste;Espaþo Cultural Arte Gullik;;Av Pompeia, 1.227;3862-2156;Perdizes;;8;4;;40
1028;-46,670429;-23,532464;355030860000123;3550308005026;60;PERDIZES;8;LAPA;Oeste;Oeste;Espaþo Lazuli;;R Turiaþ·, 799;3673-7125;Perdizes;;8;4;;80
1039;-46,683451;-23,533412;355030860000170;3550308005055;60;PERDIZES;8;LAPA;Oeste;Oeste;Indac;;Cel. Melo de Oliveira , 188;3862-0947;Vila Olimpia;;8;4;;30
1044;-46,670006;-23,542073;355030860000078;3550308005026;60;PERDIZES;8;LAPA;Oeste;Oeste;Jogo Estßdio;;R Inocencio Unhate, 120;3862-4057;Perdizes;;8;4;;21
1046;-46,671331;-23,538433;355030860000049;3550308005026;60;PERDIZES;8;LAPA;Oeste;Oeste;Livraria Cortez;;R Bartira, 317;3873-7111;Perdizes;;8;4;;60
1055;-46,688902;-23,529556;355030860000134;3550308005057;60;PERDIZES;8;LAPA;Oeste;Oeste;N·cleo Bartolomeu;;R Dr Augusto de Miranda, 786;3803-9396;Vila PompÚia;;8;4;;40
1082;-46,688902;-23,529556;355030860000134;3550308005057;60;PERDIZES;8;LAPA;Oeste;Oeste;Studio das Artes;;R Dr Augusto de Miranda, 786;3801-3241;Pompeia;;8;4;;54
1122;-46,679473;-23,540062;355030860000005;3550308005056;60;PERDIZES;8;LAPA;Oeste;Oeste;Teatro do Centro da Terra;;R Piracuama, 19;3675-1595;SumarÚ;;8;4;;100
1145;-46,664533;-23,535636;355030860000216;3550308005026;60;PERDIZES;8;LAPA;Oeste;Oeste;Teatro Laura Abramo  (Faculdade Santa Marcelina);;R Dr EmÝlio Ribas, 89;3824-5800;Perdizes;;8;4;;351
1162;-46,682424;-23,525100;355030860000138;3550308005057;60;PERDIZES;8;LAPA;Oeste;Oeste;Teatro Plinio Marcos (Shopping Pompeia Nobre);;R ClÚlia, 33 - 2  piso;3864-3129;?gua Branca;;8;4;;90
1179;-46,670657;-23,537971;355030860000075;3550308005026;60;PERDIZES;8;LAPA;Oeste;Oeste;Tuca;Tucarena;R Monte Alegre, 1024;3670-8455;Perdizes;;8;4;;300
1180;-46,670657;-23,537974;355030860000075;3550308005026;60;PERDIZES;8;LAPA;Oeste;Oeste;Tuca;;R Monte Alegre, 1024;3670-8453;Perdizes;;8;4;;711
1220;-46,671084;-23,538617;355030860000049;3550308005026;60;PERDIZES;8;LAPA;Oeste;Oeste;Espaþo Cachuera!;Arena;R Monte Alegre, 1.094;3872-8113;Perdizes;;9;4;;100
1306;-46,675705;-23,533825;355030860000162;3550308005056;60;PERDIZES;8;LAPA;Oeste;Oeste;Espaþo Santa Clara;;R JoÒo Ramalho, 1085;3877-0619;Perdizes;;9;4;;1000
1356;-46,697205;-23,534099;355030860000132;3550308005057;60;PERDIZES;8;LAPA;Oeste;Oeste;Magnolia Vila Bar;;R Marco AurÚlio, 884;3863-9296;Vila Romana;;9;4;;240
1419;-46,682873;-23,525633;355030860000138;3550308005057;60;PERDIZES;8;LAPA;Oeste;Oeste;SESC Pompeia;Chouperia;R ClÚlia, 93;3871-7700;Lapa;;9;4;;800
1506;-46,682873;-23,525633;355030860000138;3550308005057;60;PERDIZES;8;LAPA;Oeste;Oeste;SESC Pompeia;Teatro;R ClÚlia, 93;3871-7700;Lapa;;11;4;;400
74;-46,751949;-23,405570;355030861000001;3550308005242;61;PERUS;1;PERUS;Norte;Norte 2;João Antônio - CEU Perus;;R Bernardo JosÚ de Lourena, s/n;39158750 /;Perus;;2;1;2003/08/25;
93;-46,754380;-23,406715;355030861000010;3550308005243;61;PERUS;1;PERUS;Norte;Norte 2;Padre José de Anchieta;;R Antônio Maia, 651;3917-0751;Perus;05204-11;2;1;1966/09/03;
1549;-46,751949;-23,405570;355030861000001;3550308005242;61;PERUS;1;PERUS;Norte;Norte 2;CEU Perus;Teatro e Cinema;R Bernardo JosÚ de Lourena, s/n;39158750 /;Perus;;12;1;;450
5;-46,681791;-23,557945;355030862000093;3550308005052;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Alceu Amoroso Lima (Temßtica em Poesia - 02/09/2006);;R Henrique Schaumann, 777;3082-5023;Pinheiros;05413-02;2;1;1979/12/11;
195;-46,696953;-23,563653;355030862000074;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Centro Cultural Brasileiro Britanico;;R Ferreira de Ara·jo, 741;3039-0553;Pinheiros;;3;4;;
201;-46,678041;-23,550410;355030862000088;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Centro da Cultura Judaica;;R Oscar Freire,  2.500;3065-4333;Pinheiros;;3;4;;
203;-46,695861;-23,561813;355030862000045;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Espaþo Annablume;;R Pe. Cavalho, 275;3812-6764;Pinheiros;;3;4;;
206;-46,690577;-23,553093;355030862000049;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Espaþo Cultural Bambu Brasil;;R Purpurina,  272;3031-2331;SumarÚzinho;;3;4;;
215;-46,684512;-23,566394;355030862000038;3550308005052;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Espaþo Cultural Letras & Forma;;R Cap. Antônio Rosa, 454;3061-2749;Jardim Paulistano;;3;4;;
221;-46,691712;-23,571735;355030862000103;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Instituto Cine Cultural;;Av Rebouþas, 3.507;3819-1666;Jardim Paulistano;;3;4;;
225;-46,688447;-23,559572;355030862000124;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Instituto Cultural Tchekov;;R Fradique Coutinho, 825;3812-3030;Vila Madalena;;3;4;;
229;-46,694334;-23,560577;355030862000021;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Instituto Tomie Ohtake;;Av Faria Lima, 201;2245-1900;Pinheiros;;3;4;;
231;-46,694932;-23,569440;355030862000070;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;KVA - Centro Cultural Elenko;;R Cardeal  Arcoverde, 2.958;3816-8000;Pinheiros;;3;4;;
247;-46,687251;-23,554238;355030862000027;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;A Estufa;;R Wisard, 53;3814-2300;Vila Madalena;;4;4;;
249;-46,677533;-23,568110;355030862000096;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Aloísio Cravo Arte e Leilões;;R Groenlandia, 1897;3088-7142;Jardim Europa;;4;4;;
258;-46,688578;-23,558500;355030862000009;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Atelier Piratininga;;R Fradique Coutinho, 934;3816-6891;Vila Madalena;;4;4;;
262;-46,680816;-23,563012;355030862000061;3550308005052;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Base 7 Projetos Culturais;;R C¶nego EugÛnio Lima (LEITE), 639;3088-4530;Pinheiros;;4;4;;
263;-46,683825;-23,573483;355030862000097;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Bia D¾ria;;Al Gabriel Monteiro da Silva, 1802;3063-0572;Jardim AmÚrica;;4;4;;
267;-46,679496;-23,566110;355030862000159;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Canvas Galeria de Arte;;R Joaquim Antunes, 187;2592-0345;Pinheiros;;4;4;;
272;-46,693844;-23,551667;355030862000048;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Casa da Xiclet;;R Fradique Coutinho, 1855;7314-4550;Pinheiros;;4;4;;
284;-46,682318;-23,565288;355030862000064;3550308005052;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Coletivo Galeria;;R dos Pinheiros, 493;3596-3247;Pinheiros;;4;4;;
286;-46,680230;-23,561953;355030862000059;3550308005052;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Collegio das Artes;;R Francisco Leitao, 265;3064-4740;Pinheiros;;4;4;;
299;-46,688192;-23,558043;355030862000009;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Espaço + Soma;;R Fidalga, 98;3031-7945;Pinheiros;;4;4;;
301;-46,688155;-23,556671;355030862000009;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Espaço Anexo/Espaþo Ophicina;;R Aspicuelta, 329;3813-8466/3814-6032;Vila Madalena;;4;4;;
312;-46,697155;-23,562748;355030862000074;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Estação;;R Ferreira de Ara·jo, 625;3813-7253;Pinheiros;;4;4;;
318;-46,681070;-23,572087;355030862000160;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Firma Casa;;Al Gabriel Monteiro da Silva, 1487;;Jardim Paulistano;;4;4;;
320;-46,691542;-23,562224;355030862000019;3550308005052;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Fnac Pinheiros;;Av Pedroso de Morais, 858;3097-0022;Pinheiros;;4;4;;
323;-46,688272;-23,557707;355030862000009;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Galeria Raquel Arnaud;;R Fidalga, 125;3083-6322;Pinheiros;;4;4;;
328;-46,686369;-23,560589;355030862000013;3550308005052;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Galeria Arte Infinita;;R Mateus Grou, 629;3032-8485;Pinheiros;;4;4;;
336;-46,691992;-23,578101;355030862000163;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Galeria de Arte A Hebraica;;R Hungria, 1.000;3818-8888;Jardim Paulista;;4;4;;
338;-46,683892;-23,561582;355030862000033;3550308005052;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Galeria de Babel;;R Virgilio de Carvalho Pinto, 426;3825-0507;Pinheiros;;4;4;;
341;-46,686809;-23,556122;355030862000027;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Galeria Eduardo H. Fernandes;;R Harmonia, 145;3812-3894;SumarÚzinho;;4;4;;
343;-46,688964;-23,557941;355030862000009;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Galeria Favo;;R Fradique Coutinho. 1004;3812-6571;Pinheiros;;4;4;;
344;-46,691792;-23,554214;355030862000025;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Galeria Fortes Vilaþa;;R Fradique Coutinho, 1.500;3032-7066;Pinheiros;;4;4;;
357;-46,684984;-23,562777;355030862000035;3550308005052;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Galeria Nuvem;;R Mateus Grou, 355;3061-1237;Pinheiros;;4;4;;
358;-46,685950;-23,560540;355030862000129;3550308005052;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Galeria Oeste;;R Mateus Grou, 618;3815-9889;Pinheiros;;4;4;;
360;-46,683535;-23,562742;355030862000034;3550308005052;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Galeria Pop - Rojo Art Space - Livraria Pop;;R Dr VirgÝlio de Carvalho Pinto 297;3081-7865;Pinheiros;;4;4;;
361;-46,682565;-23,572807;355030862000161;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Galeria Pro Arte;;Av Gabriel Monteiro da Silva, 1644;3085-7488;Jardim AmÚrica;;4;4;;
368;-46,678406;-23,575891;355030862000113;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Galeria Thomas Cohn;;Av Europa, 641;3083-3355;Jardim Europa;;4;4;;
369;-46,688966;-23,572025;355030862000099;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Galeria Uirapuru;;Av Faria Lima, 1795/52;;Jardim Paulista;;4;4;;
373;-46,689309;-23,562134;355030862000006;3550308005052;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Grafiteria;;R Simao ?lvares , 601;3812-4789;Pinheiros;;4;4;;
375;-46,689247;-23,558650;355030862000008;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Gravura Brasileira - Fradique;;R Fradique Coutinho, 953;3097-0301;Jardim AmÚrica;;4;4;;
376;-46,680350;-23,570803;355030862000096;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Gravura Brasileira - Gabriel;;Al Gabriel Monteiro da Silva, 1325;;Jardim Europa;;4;4;;
377;-46,689320;-23,561660;355030862000001;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Heloisa Paternostro Escritório de Arte;;R Simao ?lvares , 648;3814-4379;Pinheiros;;4;4;;
378;-46,688910;-23,560133;355030862000002;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;House of Erikla Palomino;;R Mourato Coelho, 790;3813-0414;Pinheiros;;4;4;;
379;-46,690669;-23,556405;355030862000026;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Imã Galeria;;R Fradique Coutinho, 1239;3816-1290;Pinheiros;;4;4;;
385;-46,686639;-23,573556;355030862000099;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Jo Slaviero e Guedes Galeria de Arte;;Al Gabriel Monteiro da Silva, 2074;3061-9856;Jardim Paulistano;;4;4;;
395;-46,690857;-23,555250;355030862000025;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Millan Antônio;;R Fradique Coutinho, 1360;3031-6007;Pinheiros;;4;4;;
397;-46,678512;-23,575965;355030862000113;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Nara Roesler;;Av Europa, 655;3063-2344;Jardim Europa;;4;4;;
400;-46,683314;-23,573724;355030862000098;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Nova André Galeria - Esculturas - Al. Gabriel Monteiro;;Al. Gabriel Monteiro da Silva, 1753;3088-4004;Jardim Europa;;4;4;;
401;-46,690130;-23,563571;355030862000018;3550308005052;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Oficina da Luz;;R Irmao Lucas, 102;3813-5492;Pinheiros;;4;4;;
404;-46,687395;-23,567889;355030862000067;3550308005052;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Paparazzi;;Av Pedroso de Morais, 100;3816-5520;Pinheiros;;4;4;;
414;-46,687972;-23,576731;355030862000100;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Renot Antiques (Shopping Iguatemi);;Av Brig. Faria Lima, 2232;3032-3633;Jardim Paulistano;;4;4;;
416;-46,685317;-23,580135;355030862000115;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Ricardo Camargo Galeria;;R Frei GalvÒo, 121;3031-3879;Jardim Paulistano;;4;4;;
417;-46,683268;-23,565962;355030862000038;3550308005052;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Rosa Barbosa;;R Auriflama, 87;3085-4428;Pinheiros;;4;4;;
420;-46,687972;-23,576731;355030862000100;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Shopping Iguatemi - Espaþo fashion;;Av Brig. Faria Lima, 2.232;3038-6000;Jardim Paulistano;;4;4;;
422;-46,685771;-23,560797;355030862000129;3550308005052;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Território da Foto;;R Mateus Grou, 580;2737-7392;Pinheiros;;4;4;;
424;-46,680756;-23,571444;355030862000160;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Valu Oria;;R Gabriel Monteiro da Silva, 1.403;3083-0811;Jardim AmÚrica;;4;4;;
427;-46,690856;-23,558117;355030862000127;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;DOC Galeria;;R Aspicuelta, 662;3938-0130;Vila Madalena;;4;4;;
429;-46,682069;-23,564250;355030862000063;3550308005052;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Galeria Jaqueline Martins;;R Dr. VirgÝlio de Carvalho Pinto, 74 1? e 2? andares;2628-1943;Pinheiros;;4;4;;
431;-46,685184;-23,555051;355030862000028;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Acervo da Choque;;R Medeiros de Albuquerque, 250;3061-2365;Jardim das Bandeiras;;4;4;;
471;-46,684073;-23,579442;355030862000114;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Museu da Casa Brasileira;;Av Brig. Faria Lima, 2.705;3032-3727;Jardim Paulistano;;5;2;1970;
506;-46,689490;-23,579227;355030862000118;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Centro Pro-Memoria Hans Nobiling;;R Angelina Maffei Vita, 493;3817-9715;Jardim Paulistano;;5;4;1991;
512;-46,695021;-23,552438;355030862000105;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Instituto Museu da Pessoa Net;;R Delfna, 342;3814-4105;Vila Madalena;;5;4;;
517;-46,676142;-23,572780;355030862000110;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Museu Brasileiro da Escultura - MuBE;;R Alemanha, 221;2594-2601;Pinheiros;;5;4;1997;
528;-46,675743;-23,572213;355030862000110;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Museu da Imagem e do Som - MIS;;Av Europa, 158;2117-4777;Jardim Europa;;5;4;1970;
605;-46,688782;-23,573510;355030862000100;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Calcenter;;Av Brig. Faria Lima, 1.884;3812-1363;Pinheiros;;7;4;;140
616;-46,686128;-23,563068;355030862000016;3550308005052;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Cine Sabesp;;R Fradique Coutinho, 361;5096-0585;Pinheiros;;7;4;;271
702;-46,675743;-23,572213;355030862000110;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Museu da Imagem e do Som - MIS;Sala Sony;Av Europa, 158;2117-4777;Jardim Paulista;;7;4;;70
703;-46,675743;-23,572213;355030862000110;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Museu da Imagem e do Som - MIS;Audit¾rio;Av Europa, 158;2117-4777;Jardim Paulista;;7;4;;174
758;-46,687972;-23,576731;355030862000100;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Shopping Center Iguatemi (Cinemark);Sala 1;Av Brig. Faria Lima, 2.232, 8? piso;3815-8713;Pinheiros;;7;4;;266
759;-46,687972;-23,576731;355030862000100;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Shopping Center Iguatemi (Cinemark);Sala 2;Av Brig. Faria Lima, 2.232, 8? piso;3815-8713;Pinheiros;;7;4;;129
760;-46,687972;-23,576731;355030862000100;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Shopping Center Iguatemi (Cinemark);Sala 3;Av Brig. Faria Lima, 2.232, 8? piso;3815-8713;Pinheiros;;7;4;;131
761;-46,687972;-23,576731;355030862000100;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Shopping Center Iguatemi (Cinemark);Sala 4;Av Brig. Faria Lima, 2.232, 8? piso;3815-8713;Pinheiros;;7;4;;140
762;-46,687972;-23,576731;355030862000100;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Shopping Center Iguatemi (Cinemark);Sala 5;Av Brig. Faria Lima, 2.232, 8? piso;3815-8713;Pinheiros;;7;4;;140
763;-46,687972;-23,576731;355030862000100;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Shopping Center Iguatemi (Cinemark);Sala 6;Av Brig. Faria Lima, 2.232, 8? piso;3815-8713;Pinheiros;;7;4;;172
764;-46,687972;-23,576731;355030862000100;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Shopping Center Iguatemi (Playarte);Sala 1;Av Brig. Faria Lima, 2.232;3812-2330;Pinheiros;;7;4;;478
765;-46,687972;-23,576731;355030862000100;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Shopping Center Iguatemi (Playarte);Sala 2;Av Brig. Faria Lima, 2.232;3812-2330;Pinheiros;;7;4;;204
810;-46,695890;-23,572360;355030862000104;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Shopping Eldorado (Cinemark);Sala 9;Av Rebouþas, 3.970;2197-7470;Pinheiros;;7;4;;297
811;-46,695890;-23,572360;355030862000104;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Shopping Eldorado (Cinemark);Sala 8;Av Rebouþas, 3.970;2197-7470;Pinheiros;;7;4;;297
812;-46,695890;-23,572360;355030862000104;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Shopping Eldorado (Cinemark);Sala 7;Av Rebouþas, 3.970;2197-7470;Pinheiros;;7;4;;187
813;-46,695890;-23,572360;355030862000104;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Shopping Eldorado (Cinemark);Sala 6;Av Rebouþas, 3.970;2197-7470;Pinheiros;;7;4;;265
814;-46,695890;-23,572360;355030862000104;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Shopping Eldorado (Cinemark);Sala 5;Av Rebouþas, 3.970;2197-7470;Pinheiros;;7;4;;265
815;-46,695890;-23,572360;355030862000104;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Shopping Eldorado (Cinemark);Sala 4;Av Rebouþas, 3.970;2197-7470;Pinheiros;;7;4;;265
816;-46,695890;-23,572360;355030862000104;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Shopping Eldorado (Cinemark);Sala 3;Av Rebouþas, 3.970;2197-7470;Pinheiros;;7;4;;265
817;-46,695890;-23,572360;355030862000104;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Shopping Eldorado (Cinemark);Sala 2;Av Rebouþas, 3.970;2197-7470;Pinheiros;;7;4;;265
818;-46,695890;-23,572360;355030862000104;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Shopping Eldorado (Cinemark);Sala 1;Av Rebouþas, 3.970;2197-7470;Pinheiros;;7;4;;372
957;-46,690560;-23,546609;355030862000166;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Teatro Indac;;R AmÚrico Jacomino, 63;3862-0947;SumarÚzinho;;8;2;;40
990;-46,686849;-23,559221;355030862000010;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Centro Cultural Rio Verde;;R Belmiro Braga, 119;3459-5321;Pinheiros;;8;4;;320
995;-46,694157;-23,560715;355030862000021;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Complexo Ohtake Cultural;Teatro GEO;R CoropÚs,88;3728-4929;Pinheiros;;8;4;;
1008;-46,690577;-23,553093;355030862000049;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Espaþo Cultural Bambu Brasil;;R Purpurina,  272;3031-2331;SumarÚzinho;;8;4;;
1029;-46,687212;-23,556323;355030862000027;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Espaþo Magma;;R Aspicuelta, 227;8110-5856;Vila Madalena;;8;4;;26
1038;-46,686488;-23,567867;355030862000170;3550308005052;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Globe - SÒo Paulo - Teatro;Espaþo Cacilda Becker;R Cap. Prudente, 173;3097-9933;Pinheiros;;8;4;;54
1042;-46,688586;-23,561396;355030862000123;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Instituto Jovem;;R Cardeal Arcoverde, 1838;9372-0829;Pinheiros;;8;4;;30
1104;-46,691621;-23,554112;355030862000025;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Teatro Brincante;;R Purpurina, 429;3816-0575/;Vila Madalena;;8;4;;150
1114;-46,688713;-23,550651;355030862000084;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Teatro da Vila;;R Jeric¾, 256;6497-3067;Pinheiros;;8;4;;100
1115;-46,695891;-23,572362;355030862000104;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Teatro das Artes (Shopping Eldorado);;Av Rebouþas,  3.970 Terceiro Piso;3034-0075;Pinheiros;;8;4;;800
1184;-46,679986;-23,550753;355030862000156;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Viga Espaþo CÛnico;;R Capote Valente, 1323;3801-1843;Pinheiros;;8;4;;75
1194;-46,681791;-23,557945;355030862000093;3550308005052;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Biblioteca Alceu Amoroso Lima;;R Henrique Schaumann, 777;3082-5023;Pinheiros;;9;1;;250
1207;-46,684073;-23,579442;355030862000114;3550308005053;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Museu da Casa Brasileira;;Av Brig. Faria Lima, 2.705;3032-3727 r. 220;Pinheiros;;9;2;;220
1210;-46,690620;-23,554773;355030862000025;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;A Lanterna;;R Fidalga, 531;3031-0483;Vila Madalena;;9;4;;400
1211;-46,688094;-23,561978;355030862000005;3550308005052;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;A Torre;;R Mourato Coelho, 569-C;3817-4921;Pinheiros;;9;4;;400
1228;-46,688777;-23,554690;355030862000027;3550308005054;62;PINHEIROS;11;PINHEIROS;Oeste;Oeste;Bar Fidel;;R Girassol, 398;3812-4225;Vila Madalena;;9;4;;76
